article	token	coef.
68887	prolactine	0.005494505494505495
68887	provoquer	0.005494505494505495
68887	nouveau	0.005494505494505495
68887	accroissement	0.005494505494505495
68887	production	0.005494505494505495
68887	néanmoins	0.005494505494505495
68887	puissance	0.005494505494505495
68887	réduire	0.005494505494505495
68887	mise	0.01098901098901099
68887	produit	0.005494505494505495
68887	souvent	0.005494505494505495
68887	important	0.005494505494505495
68887	moyenne	0.005494505494505495
68887	8	0.005494505494505495
68887	petit	0.01098901098901099
68887	seul	0.005494505494505495
68887	trop	0.005494505494505495
68887	faible	0.005494505494505495
68887	déclencher	0.005494505494505495
68887	tel	0.01098901098901099
68887	ouvrir	0.005494505494505495
68887	évidemment	0.005494505494505495
68887	immense	0.005494505494505495
68887	perspective	0.005494505494505495
68887	nous	0.005494505494505495
68887	penson	0.005494505494505495
68887	appliquer	0.005494505494505495
68887	bêta	0.005494505494505495
68887	pancréatique	0.005494505494505495
68887	tractus	0.005494505494505495
68887	gastro	0.005494505494505495
68887	intestinal	0.005494505494505495
68887	estimer	0.005494505494505495
68887	auteur	0.005494505494505495
68887	article	0.005494505494505495
68888	ecole	0.0375
68888	centrale	0.01875
68888	pékin	0.03125
68888	remettre	0.0125
68888	premier	0.025
68888	diplômer	0.0125
68888	ingénieur	0.03125
68888	7	0.0125
68888	janvier	0.0125
68888	palais	0.00625
68888	peuple	0.00625
68888	présence	0.00625
68888	thierry	0.00625
68888	mariani	0.00625
68888	ministre	0.0125
68888	transport	0.00625
68888	trois	0.00625
68888	chinois	0.0375
68888	dérouler	0.00625
68888	cérémonie	0.00625
68888	officiel	0.00625
68888	75	0.00625
68888	promotion	0.00625
68888	nicole	0.00625
68888	bru	0.0125
68888	recruté	0.00625
68888	niveau	0.01875
68888	baccalauréat	0.00625
68888	2005	0.0125
68888	celui	0.00625
68888	recevoir	0.00625
68888	diplôme	0.00625
68888	master	0.00625
68888	beihang	0.01875
68888	université	0.025
68888	aéronautique	0.0125
68888	astronautique	0.0125
68888	créée	0.00625
68888	demande	0.00625
68888	gouvernement	0.00625
68888	pékn	0.00625
68888	fruit	0.00625
68888	partenariat	0.00625
68888	étroit	0.00625
68888	groupe	0.0125
68888	central	0.0125
68888	dispose	0.00625
68888	appui	0.00625
68888	douzaine	0.00625
68888	partenaire	0.0125
68888	industriel	0.00625
68888	français	0.025
68888	soutien	0.00625
68888	fondation	0.00625
68888	grand	0.00625
68888	francophone	0.00625
68888	chine	0.00625
68888	ce	0.00625
68888	établissement	0.0125
68888	forme	0.00625
68888	6	0.00625
68888	an	0.01875
68888	haut	0.00625
68888	polyvalent	0.00625
68888	trilingue	0.00625
68888	anglais	0.00625
68888	après	0.00625
68888	apprentissage	0.00625
68888	intensif	0.00625
68888	élève	0.00625
68888	effectuer	0.00625
68888	classe	0.00625
68888	préparatoire	0.00625
68888	avant	0.00625
68888	intégrer	0.00625
68888	3	0.00625
68888	dernier	0.00625
68888	cycle	0.00625
68888	fortement	0.00625
68888	inspirer	0.00625
68888	modèle	0.00625
68888	formation	0.0125
68888	centralien	0.00625
68888	journée	0.00625
68888	avoir	0.00625
68888	occasion	0.00625
68888	officialiser	0.00625
68888	accord	0.01875
68888	tel	0.00625
68888	convention	0.00625
68888	china	0.00625
68888	scholarship	0.00625
68888	council	0.00625
68888	csc	0.00625
68888	renforcement	0.00625
68888	échange	0.00625
68888	doctoral	0.00625
68888	reconnaissance	0.00625
68888	ministère	0.00625
68888	education	0.00625
68888	référence	0.00625
68888	accueillir	0.00625
68888	centre	0.00625
68888	recherche	0.0125
68888	france	0.00625
68888	création	0.00625
68888	alliance	0.0125
68889	rencontre	0.020618556701030927
68889	sig	0.030927835051546393
68889	lettre	0.030927835051546393
68889	2012	0.020618556701030927
68889	rendez	0.020618556701030927
68889	vous	0.020618556701030927
68889	professionnel	0.020618556701030927
68889	géomatique	0.041237113402061855
68889	3	0.010309278350515464
68889	5	0.020618556701030927
68889	avril	0.010309278350515464
68889	marne	0.010309278350515464
68889	vallée	0.010309278350515464
68889	ecole	0.010309278350515464
68889	national	0.010309278350515464
68889	science	0.010309278350515464
68889	géographique	0.020618556701030927
68889	ensg	0.010309278350515464
68889	accueillir	0.010309278350515464
68889	édition	0.010309278350515464
68889	organiser	0.010309278350515464
68889	mensuel	0.010309278350515464
68889	référence	0.010309278350515464
68889	secteur	0.010309278350515464
68889	annuel	0.010309278350515464
68889	avoir	0.010309278350515464
68889	thème	0.010309278350515464
68889	optimisation	0.010309278350515464
68889	donnée	0.010309278350515464
68889	rappelon	0.010309278350515464
68889	mariage	0.010309278350515464
68889	géographie	0.010309278350515464
68889	informatique	0.010309278350515464
68889	concerner	0.010309278350515464
68889	tout	0.020618556701030927
68889	domaine	0.020618556701030927
68889	aménagement	0.010309278350515464
68889	territoire	0.010309278350515464
68889	prendre	0.010309278350515464
68889	sens	0.010309278350515464
68889	large	0.010309278350515464
68889	pénètr	0.010309278350515464
68889	agir	0.010309278350515464
68889	définir	0.020618556701030927
68889	schéma	0.010309278350515464
68889	cohérence	0.010309278350515464
68889	territorial	0.010309278350515464
68889	choisir	0.010309278350515464
68889	implantation	0.010309278350515464
68889	centre	0.010309278350515464
68889	service	0.010309278350515464
68889	magasin	0.010309278350515464
68889	comprendre	0.010309278350515464
68889	évolution	0.010309278350515464
68889	ville	0.010309278350515464
68889	trame	0.010309278350515464
68889	verte	0.010309278350515464
68889	préserver	0.010309278350515464
68889	biodiversité	0.010309278350515464
68889	programme	0.010309278350515464
68889	11	0.010309278350515464
68889	cycle	0.010309278350515464
68889	conférence	0.010309278350515464
68889	atelier	0.010309278350515464
68889	débat	0.010309278350515464
68889	intégrant	0.010309278350515464
68889	table	0.010309278350515464
68889	ronde	0.010309278350515464
68889	6	0.010309278350515464
68889	master	0.010309278350515464
68889	clas	0.010309278350515464
68889	1	0.010309278350515464
68889	grand	0.010309278350515464
68889	témoin	0.010309278350515464
68889	chaque	0.010309278350515464
68889	jour	0.010309278350515464
68889	allocution	0.010309278350515464
68889	ouverture	0.010309278350515464
68889	dominique	0.010309278350515464
68889	wolton	0.010309278350515464
69177	cnes	0.02622950819672131
69177	succès	0.00819672131147541
69177	défaire	0.003278688524590164
69177	spatial	0.011475409836065573
69177	nouveau	0.004918032786885246
69177	cinquantenaire	0.003278688524590164
69177	espace	0.003278688524590164
69177	jeune	0.001639344262295082
69177	amener	0.001639344262295082
69177	développer	0.00819672131147541
69177	puisque	0.001639344262295082
69177	nous	0.009836065573770493
69177	avoir	0.01639344262295082
69177	désormais	0.003278688524590164
69177	capacité	0.001639344262295082
69177	répondre	0.001639344262295082
69177	marché	0.001639344262295082
69177	beaucoup	0.003278688524590164
69177	besoin	0.003278688524590164
69177	pouvoir	0.003278688524590164
69177	satisfait	0.001639344262295082
69177	utiliser	0.001639344262295082
69177	moyen	0.001639344262295082
69177	je	0.001639344262295082
69177	pense	0.001639344262295082
69177	haut	0.001639344262295082
69177	débit	0.001639344262295082
69177	déclarer	0.003278688524590164
69177	président	0.00819672131147541
69177	yannick	0.00819672131147541
69177	escatha	0.00819672131147541
69177	lors	0.001639344262295082
69177	conférence	0.001639344262295082
69177	presse	0.001639344262295082
69177	rentrer	0.001639344262295082
69177	janvier	0.001639344262295082
69177	préciser	0.001639344262295082
69177	secteur	0.001639344262295082
69177	croissance	0.001639344262295082
69177	prendre	0.001639344262295082
69177	aucun	0.001639344262295082
69177	rid	0.001639344262295082
69177	rappeler	0.003278688524590164
69177	2011	0.006557377049180328
69177	année	0.009836065573770493
69177	création	0.001639344262295082
69177	exceptionnelle	0.001639344262295082
69177	premier	0.01639344262295082
69177	lancement	0.021311475409836064
69177	soyouz	0.004918032786885246
69177	guyane	0.001639344262295082
69177	2	0.009836065573770493
69177	1b	0.001639344262295082
69177	21	0.001639344262295082
69177	octobre	0.001639344262295082
69177	couronn	0.001639344262295082
69177	8	0.001639344262295082
69177	travail	0.001639344262295082
69177	acharné	0.001639344262295082
69177	équipe	0.004918032786885246
69177	européen	0.00819672131147541
69177	russe	0.001639344262295082
69177	grand	0.003278688524590164
69177	permettre	0.006557377049180328
69177	mise	0.006557377049180328
69177	orbite	0.00819672131147541
69177	satellite	0.027868852459016394
69177	galileo	0.003278688524590164
69177	système	0.006557377049180328
69177	navigation	0.003278688524590164
69177	futur	0.001639344262295082
69177	concurrent	0.001639344262295082
69177	gp	0.001639344262295082
69177	américain	0.001639344262295082
69177	suivre	0.001639344262295082
69177	mois	0.003278688524590164
69177	tard	0.001639344262295082
69177	16	0.001639344262295082
69177	décembre	0.001639344262295082
69177	deuxième	0.001639344262295082
69177	lanceur	0.009836065573770493
69177	1a	0.003278688524590164
69177	pléïade	0.003278688524590164
69177	résolution	0.001639344262295082
69177	image	0.004918032786885246
69177	dessous	0.001639344262295082
69177	mètre	0.001639344262295082
69177	4	0.003278688524590164
69177	micro	0.001639344262295082
69177	elisa	0.001639344262295082
69177	renseignement	0.001639344262295082
69177	origine	0.001639344262295082
69177	électromagnétique	0.001639344262295082
69177	conjointement	0.001639344262295082
69177	direction	0.001639344262295082
69177	général	0.001639344262295082
69177	armement	0.001639344262295082
69177	dger	0.001639344262295082
69177	compte	0.001639344262295082
69177	ministère	0.001639344262295082
69177	défense	0.003278688524590164
69177	qualifier	0.001639344262295082
69177	totalement	0.001639344262295082
69177	ce	0.001639344262295082
69177	ensemble	0.001639344262295082
69177	l	0.001639344262295082
69177	félicité	0.001639344262295082
69177	julien	0.001639344262295082
69177	lecomte	0.001639344262295082
69177	temps	0.001639344262295082
69177	commencer	0.001639344262295082
69177	campagne	0.001639344262295082
69177	vol	0.004918032786885246
69177	veger	0.006557377049180328
69177	devoir	0.004918032786885246
69177	dérouler	0.003278688524590164
69177	courir	0.001639344262295082
69177	février	0.001639344262295082
69177	voir	0.006557377049180328
69177	article	0.001639344262295082
69177	qualification	0.001639344262295082
69177	réussir	0.001639344262295082
69177	occasion	0.004918032786885246
69177	p80	0.001639344262295082
69177	étage	0.001639344262295082
69177	propulsion	0.001639344262295082
69177	solide	0.001639344262295082
69177	technologie	0.001639344262295082
69177	innovant	0.001639344262295082
69177	fois	0.001639344262295082
69177	augmenter	0.001639344262295082
69177	performance	0.001639344262295082
69177	réduire	0.001639344262295082
69177	coût	0.001639344262295082
69177	livrer	0.001639344262295082
69177	événement	0.003278688524590164
69177	important	0.004918032786885246
69177	europe	0.006557377049180328
69177	dispose	0.001639344262295082
69177	présent	0.003278688524590164
69177	léger	0.001639344262295082
69177	classe	0.001639344262295082
69177	1	0.001639344262295082
69177	5	0.009836065573770493
69177	tonne	0.001639344262295082
69177	lui	0.001639344262295082
69177	produit	0.001639344262295082
69177	type	0.001639344262295082
69177	observation	0.001639344262295082
69177	terre	0.006557377049180328
69177	science	0.001639344262295082
69177	surveillance	0.001639344262295082
69177	environnement	0.003278688524590164
69177	climat	0.001639344262295082
69177	attendre	0.004918032786885246
69177	impatiemment	0.001639344262295082
69177	t	0.003278688524590164
69177	souligner	0.003278688524590164
69177	emporter	0.001639344262295082
69177	bord	0.004918032786885246
69177	9	0.001639344262295082
69177	recherche	0.001639344262295082
69177	7	0.004918032786885246
69177	petit	0.001639344262295082
69177	cubesat	0.001639344262295082
69177	nom	0.001639344262295082
69177	donner	0.001639344262295082
69177	série	0.001639344262295082
69177	nano	0.001639344262295082
69177	projet	0.001639344262295082
69177	étudiant	0.003278688524590164
69177	désorbitation	0.003278688524590164
69177	demeter	0.001639344262295082
69177	rappelon	0.004918032786885246
69177	agir	0.001639344262295082
69177	utilisation	0.001639344262295082
69177	plate	0.001639344262295082
69177	forme	0.001639344262295082
69177	myriad	0.001639344262295082
69177	fonctionner	0.004918032786885246
69177	an	0.003278688524590164
69177	durée	0.001639344262295082
69177	vie	0.001639344262295082
69177	initial	0.001639344262295082
69177	être	0.009836065573770493
69177	garantie	0.001639344262295082
69177	indiquer	0.001639344262295082
69177	établissement	0.001639344262295082
69177	dirige	0.001639344262295082
69177	attache	0.001639344262295082
69177	énormément	0.001639344262295082
69177	importance	0.001639344262295082
69177	protection	0.001639344262295082
69177	problème	0.001639344262295082
69177	entraîner	0.001639344262295082
69177	débris	0.001639344262295082
69177	nombreux	0.001639344262295082
69177	autour	0.001639344262295082
69177	2012	0.006557377049180328
69177	ailleurs	0.001639344262295082
69177	spot	0.001639344262295082
69177	hélios	0.001639344262295082
69177	application	0.001639344262295082
69177	loi	0.001639344262295082
69177	relatif	0.001639344262295082
69177	opération	0.001639344262295082
69177	ariane	0.004918032786885246
69177	inscrire	0.001639344262295082
69177	parfait	0.001639344262295082
69177	tableau	0.001639344262295082
69177	lourd	0.001639344262295082
69177	totalis	0.001639344262295082
69177	46	0.001639344262295082
69177	affilée	0.001639344262295082
69177	2003	0.001639344262295082
69177	réussite	0.001639344262295082
69177	avant	0.003278688524590164
69177	pilotage	0.003278688524590164
69177	centre	0.001639344262295082
69177	toulous	0.003278688524590164
69177	tout	0.001639344262295082
69177	phase	0.001639344262295082
69177	mission	0.006557377049180328
69177	atv2	0.001639344262295082
69177	vaisseau	0.001639344262295082
69177	ravitaillemer	0.001639344262295082
69177	station	0.001639344262295082
69177	international	0.001639344262295082
69177	iss	0.004918032786885246
69177	seul	0.003278688524590164
69177	séquence	0.001639344262295082
69177	accostage	0.001639344262295082
69177	final	0.001639344262295082
69177	automatique	0.003278688524590164
69177	parfaitement	0.001639344262295082
69177	environ	0.001639344262295082
69177	atv3	0.003278688524590164
69177	sinon	0.001639344262295082
69177	évoquer	0.003278688524590164
69177	parfaire	0.001639344262295082
69177	déroulement	0.001639344262295082
69177	franco	0.001639344262295082
69177	indien	0.001639344262295082
69177	mégha	0.001639344262295082
69177	tropique	0.001639344262295082
69177	bon	0.001639344262295082
69177	fonctionnement	0.001639344262295082
69177	instrument	0.004918032786885246
69177	enfin	0.004918032786885246
69177	esquisser	0.001639344262295082
69177	moment	0.003278688524590164
69177	revenir	0.001639344262295082
69177	pouvon	0.001639344262295082
69177	fier	0.001639344262295082
69177	maîtris	0.001639344262295082
69177	représenter	0.001639344262295082
69177	concevoir	0.001639344262295082
69177	développé	0.001639344262295082
69177	charge	0.001639344262295082
69177	segment	0.001639344262295082
69177	sol	0.001639344262295082
69177	nécessiter	0.001639344262295082
69177	énorme	0.001639344262295082
69177	chaîne	0.001639344262295082
69177	formation	0.001639344262295082
69177	traitement	0.001639344262295082
69177	or	0.003278688524590164
69177	ceci	0.001639344262295082
69177	coup	0.001639344262295082
69177	pur	0.001639344262295082
69177	merveille	0.001639344262295082
69177	bureau	0.001639344262295082
69177	ministre	0.001639344262295082
69177	dès	0.001639344262295082
69177	mardi	0.001639344262295082
69177	matin	0.001639344262295082
69177	samedi	0.001639344262295082
69177	précédent	0.001639344262295082
69177	résumé	0.001639344262295082
69177	exceptionnel	0.001639344262295082
69177	6	0.001639344262295082
69177	3	0.003278688524590164
69177	nanosatellite	0.001639344262295082
69177	robusta	0.001639344262295082
69177	groupe	0.001639344262295082
69177	auxquels	0.001639344262295082
69177	falloir	0.003278688524590164
69177	ajouter	0.003278688524590164
69177	altimétrie	0.001639344262295082
69177	océanographique	0.001639344262295082
69177	haute	0.003278688524590164
69177	précision	0.003278688524590164
69177	saral	0.001639344262295082
69177	coopération	0.001639344262295082
69177	ind	0.001639344262295082
69177	embarqu	0.001639344262295082
69177	altika	0.001639344262295082
69177	doris	0.001639344262295082
69177	argos	0.001639344262295082
69177	atterrissage	0.001639344262295082
69177	mars	0.003278688524590164
69177	août	0.001639344262295082
69177	rover	0.001639344262295082
69177	msl	0.001639344262295082
69177	chemcam	0.001639344262295082
69177	swarm	0.001639344262295082
69177	eser	0.003278688524590164
69177	viser	0.001639344262295082
69177	étudier	0.001639344262295082
69177	champ	0.001639344262295082
69177	magnétique	0.001639344262295082
69177	aide	0.001639344262295082
69177	magnétomètre	0.001639344262295082
69177	absolu	0.001639344262295082
69177	tel	0.001639344262295082
69177	principal	0.001639344262295082
69177	fort	0.001639344262295082
69177	rendez	0.001639344262295082
69177	vous	0.001639344262295082
69177	automne	0.001639344262295082
69177	conseil	0.001639344262295082
69177	ministériel	0.001639344262295082
69177	duquel	0.001639344262295082
69177	décision	0.003278688524590164
69177	structurant	0.001639344262295082
69177	prise	0.001639344262295082
69177	contexte	0.001639344262295082
69177	financier	0.001639344262295082
69177	difficile	0.001639344262295082
69177	soutien	0.001639344262295082
69177	exploitation	0.003278688524590164
69177	avenir	0.001639344262295082
69177	exomar	0.001639344262295082
69177	metop	0.001639344262295082
69177	second	0.001639344262295082
69177	génération	0.001639344262295082
69177	météorologique	0.003278688524590164
69177	iasi	0.003278688524590164
69177	ng	0.001639344262295082
69177	luire	0.001639344262295082
69177	améliorer	0.001639344262295082
69177	prévision	0.001639344262295082
69177	24	0.001639344262295082
69177	heure	0.001639344262295082
69177	barter	0.003278688524590164
69177	element	0.003278688524590164
69177	avancer	0.001639344262295082
69177	différents	0.001639344262295082
69177	domaine	0.001639344262295082
69177	pire	0.001639344262295082
69177	rien	0.001639344262295082
69177	décider	0.001639344262295082
69177	reporter	0.001639344262295082
69177	estime	0.001639344262295082
69177	façon	0.001639344262295082
69177	habituel	0.001639344262295082
69177	financer	0.001639344262295082
69177	contribution	0.001639344262295082
69177	atv	0.001639344262295082
69177	comporte	0.001639344262295082
69177	cherchon	0.001639344262295082
69177	remplacer	0.001639344262295082
69177	approche	0.001639344262295082
69177	captur	0.001639344262295082
69177	récupérer	0.001639344262295082
69177	échantillon	0.001639344262295082
69177	afin	0.001639344262295082
69177	ramener	0.001639344262295082
69177	former	0.001639344262295082
69177	train	0.001639344262295082
69177	penson	0.001639344262295082
69177	lancer	0.001639344262295082
69177	programme	0.001639344262295082
69178	premier	0.01084010840108401
69178	mondial	0.005420054200542005
69178	maquette	0.008130081300813009
69178	guinevere	0.016260162601626018
69178	ébauche	0.0027100271002710027
69178	nucléaire	0.02168021680216802
69178	propre	0.0027100271002710027
69178	loi	0.005420054200542005
69178	dire	0.005420054200542005
69178	bataille	0.0027100271002710027
69178	30	0.0027100271002710027
69178	décembre	0.0027100271002710027
69178	1991	0.0027100271002710027
69178	relatif	0.0027100271002710027
69178	recherche	0.005420054200542005
69178	gestion	0.0027100271002710027
69178	déchet	0.013550135501355014
69178	radioactif	0.0027100271002710027
69178	haute	0.0027100271002710027
69178	moyenne	0.0027100271002710027
69178	activité	0.0027100271002710027
69178	vie	0.0027100271002710027
69178	long	0.008130081300813009
69178	prolonger	0.0027100271002710027
69178	rénover	0.0027100271002710027
69178	manière	0.0027100271002710027
69178	significatif	0.0027100271002710027
69178	nouveau	0.0027100271002710027
69178	juin	0.0027100271002710027
69178	2006	0.0027100271002710027
69178	invite	0.0027100271002710027
69178	établissement	0.0027100271002710027
69178	public	0.0027100271002710027
69178	concerner	0.0027100271002710027
69178	problématique	0.0027100271002710027
69178	majeur	0.0027100271002710027
69178	atteler	0.0027100271002710027
69178	afin	0.005420054200542005
69178	développer	0.005420054200542005
69178	solution	0.005420054200542005
69178	futur	0.005420054200542005
69178	contexte	0.0027100271002710027
69178	collaboration	0.005420054200542005
69178	centre	0.0027100271002710027
69178	étude	0.0027100271002710027
69178	énergie	0.0027100271002710027
69178	belge	0.0027100271002710027
69178	sck	0.008130081300813009
69178	cen	0.008130081300813009
69178	cnr	0.02168021680216802
69178	participation	0.0027100271002710027
69178	ceer	0.005420054200542005
69178	dizaine	0.0027100271002710027
69178	partenaire	0.0027100271002710027
69178	européen	0.0027100271002710027
69178	réussissant	0.0027100271002710027
69178	faire	0.0027100271002710027
69178	fonctionner	0.005420054200542005
69178	réacteur	0.03523035230352303
69178	plomb	0.005420054200542005
69178	piloter	0.005420054200542005
69178	accélérateur	0.016260162601626018
69178	particule	0.005420054200542005
69178	ads	0.01084010840108401
69178	accelerator	0.0027100271002710027
69178	driven	0.0027100271002710027
69178	system	0.0027100271002710027
69178	constituer	0.0027100271002710027
69178	concepteur	0.0027100271002710027
69178	envisagent	0.0027100271002710027
69178	moyen	0.0027100271002710027
69178	terme	0.005420054200542005
69178	pouvoir	0.008130081300813009
69178	contrôler	0.005420054200542005
69178	facilement	0.0027100271002710027
69178	fonctionnement	0.008130081300813009
69178	produire	0.0027100271002710027
69178	moins	0.005420054200542005
69178	polluant	0.0027100271002710027
69178	insertion	0.0027100271002710027
69178	ligne	0.0027100271002710027
69178	vertical	0.0027100271002710027
69178	genepi	0.005420054200542005
69178	3c	0.005420054200542005
69178	coeur	0.005420054200542005
69178	transmuter	0.005420054200542005
69178	radiotoxique	0.005420054200542005
69178	autrement	0.0027100271002710027
69178	noyal	0.008130081300813009
69178	lourd	0.005420054200542005
69178	réduire	0.0027100271002710027
69178	non	0.0027100271002710027
69178	seulement	0.0027100271002710027
69178	son	0.0027100271002710027
69178	radiotoxicité	0.0027100271002710027
69178	surface	0.0027100271002710027
69178	site	0.0027100271002710027
69178	stockage	0.0027100271002710027
69178	géologique	0.0027100271002710027
69178	profond	0.0027100271002710027
69178	apparaître	0.0027100271002710027
69178	avenir	0.0027100271002710027
69178	parvenir	0.0027100271002710027
69178	falloir	0.0027100271002710027
69178	disposer	0.0027100271002710027
69178	neutron	0.01084010840108401
69178	dit	0.0027100271002710027
69178	rapide	0.01084010840108401
69178	grâce	0.005420054200542005
69178	auxquels	0.0027100271002710027
69178	aller	0.005420054200542005
69178	possible	0.0027100271002710027
69178	casser	0.0027100271002710027
69178	fission	0.0027100271002710027
69178	chaque	0.0027100271002710027
69178	noyau	0.0027100271002710027
69178	léger	0.0027100271002710027
69178	unique	0.0027100271002710027
69178	dédié	0.0027100271002710027
69178	envisageable	0.0027100271002710027
69178	réaliser	0.0027100271002710027
69178	transmutation	0.0027100271002710027
69178	sou	0.01084010840108401
69178	critique	0.013550135501355014
69178	pourquoi	0.0027100271002710027
69178	type	0.005420054200542005
69178	réaction	0.005420054200542005
69178	chaîne	0.005420054200542005
69178	auto	0.0027100271002710027
69178	entretenir	0.0027100271002710027
69178	classique	0.005420054200542005
69178	nécessiter	0.0027100271002710027
69178	il	0.005420054200542005
69178	coupler	0.0027100271002710027
69178	source	0.0027100271002710027
69178	externe	0.0027100271002710027
69178	fournie	0.0027100271002710027
69178	faciliter	0.0027100271002710027
69178	sûreté	0.005420054200542005
69178	accroître	0.0027100271002710027
69178	puisque	0.0027100271002710027
69178	lorsque	0.0027100271002710027
69178	arrête	0.005420054200542005
69178	concept	0.0027100271002710027
69178	développé	0.0027100271002710027
69178	dès	0.005420054200542005
69178	1950	0.0027100271002710027
69178	utiliser	0.005420054200542005
69178	combustible	0.008130081300813009
69178	tolérant	0.0027100271002710027
69178	quant	0.0027100271002710027
69178	composition	0.0027100271002710027
69178	inaugurer	0.0027100271002710027
69178	officiellement	0.0027100271002710027
69178	mars	0.0027100271002710027
69178	2010	0.0027100271002710027
69178	reproduit	0.0027100271002710027
69178	genr	0.0027100271002710027
69178	lui	0.0027100271002710027
69178	désormais	0.0027100271002710027
69178	opérationnel	0.0027100271002710027
69178	après	0.0027100271002710027
69178	couplage	0.0027100271002710027
69178	réussir	0.0027100271002710027
69178	principal	0.0027100271002710027
69178	élément	0.0027100271002710027
69178	composer	0.0027100271002710027
69178	genérateur	0.0027100271002710027
69178	pulsé	0.0027100271002710027
69178	intense	0.0027100271002710027
69178	3	0.0027100271002710027
69178	continu	0.0027100271002710027
69178	fruit	0.0027100271002710027
69178	4	0.0027100271002710027
69178	laboratoire	0.005420054200542005
69178	1	0.005420054200542005
69178	venir	0.0027100271002710027
69178	mol	0.0027100271002710027
69178	belgiqu	0.0027100271002710027
69178	charger	0.0027100271002710027
69178	fournir	0.0027100271002710027
69178	issue	0.0027100271002710027
69178	développement	0.0027100271002710027
69178	projet	0.005420054200542005
69178	eurotrans	0.0027100271002710027
69178	6ème	0.0027100271002710027
69178	pc	0.0027100271002710027
69178	euratom	0.005420054200542005
69178	installation	0.0027100271002710027
69178	permettre	0.005420054200542005
69178	mener	0.0027100271002710027
69178	différents	0.005420054200542005
69178	expérience	0.0027100271002710027
69178	freya	0.0027100271002710027
69178	2011	0.0027100271002710027
69178	2015	0.0027100271002710027
69178	commencer	0.0027100271002710027
69178	agir	0.0027100271002710027
69178	chercheur	0.0027100271002710027
69178	étudier	0.0027100271002710027
69178	procédure	0.0027100271002710027
69178	réguler	0.0027100271002710027
69178	grand	0.0027100271002710027
69178	puissance	0.0027100271002710027
69178	représenter	0.0027100271002710027
69178	aspect	0.0027100271002710027
69178	crucial	0.0027100271002710027
69178	intéresser	0.0027100271002710027
69178	configuration	0.0027100271002710027
69178	envisager	0.0027100271002710027
69178	myrrha	0.0027100271002710027
69178	porter	0.0027100271002710027
69178	valider	0.0027100271002710027
69178	code	0.0027100271002710027
69178	calcul	0.0027100271002710027
69178	neutronique	0.0027100271002710027
69178	conception	0.0027100271002710027
69178	démonstration	0.0027100271002710027
69178	construction	0.0027100271002710027
69178	envisagée	0.0027100271002710027
69178	ici	0.0027100271002710027
69178	2023	0.0027100271002710027
69178	laboratoir	0.005420054200542005
69178	physique	0.01084010840108401
69178	corpusculaire	0.0027100271002710027
69178	caen	0.005420054200542005
69178	lpcc	0.0027100271002710027
69178	ensicaen	0.0027100271002710027
69178	université	0.01084010840108401
69178	institut	0.005420054200542005
69178	orsay	0.0027100271002710027
69178	ipno	0.0027100271002710027
69178	pari	0.0027100271002710027
69178	sud	0.0027100271002710027
69178	hubert	0.0027100271002710027
69178	curien	0.0027100271002710027
69178	iphc	0.0027100271002710027
69178	strasbourg	0.0027100271002710027
69178	subatomique	0.0027100271002710027
69178	cosmologie	0.0027100271002710027
69178	lpsc	0.0027100271002710027
69178	joseph	0.0027100271002710027
69178	fourier	0.0027100271002710027
69178	grenobl	0.0027100271002710027
69178	inp	0.0027100271002710027
69179	vol	0.019444444444444445
69179	qualification	0.013888888888888888
69179	réussir	0.005555555555555556
69179	nouveau	0.011111111111111112
69179	lanceur	0.027777777777777776
69179	européen	0.002777777777777778
69179	veger	0.027777777777777776
69179	13	0.002777777777777778
69179	février	0.002777777777777778
69179	eser	0.019444444444444445
69179	procédé	0.002777777777777778
69179	succès	0.005555555555555556
69179	entièrement	0.002777777777777778
69179	dimensionner	0.002777777777777778
69179	placer	0.002777777777777778
69179	charge	0.013888888888888888
69179	utile	0.013888888888888888
69179	poids	0.002777777777777778
69179	maximal	0.005555555555555556
69179	1500	0.002777777777777778
69179	kilogramme	0.002777777777777778
69179	orbite	0.005555555555555556
69179	polaire	0.002777777777777778
69179	terrestre	0.002777777777777778
69179	bas	0.005555555555555556
69179	altitude	0.005555555555555556
69179	700	0.002777777777777778
69179	kilomètre	0.005555555555555556
69179	petit	0.005555555555555556
69179	monocorp	0.002777777777777778
69179	composer	0.002777777777777778
69179	trois	0.008333333333333333
69179	étage	0.013888888888888888
69179	propergol	0.005555555555555556
69179	solide	0.005555555555555556
69179	complet	0.002777777777777778
69179	famille	0.002777777777777778
69179	dispose	0.002777777777777778
69179	lourd	0.002777777777777778
69179	ariane	0.002777777777777778
69179	5	0.002777777777777778
69179	catégorie	0.002777777777777778
69179	moyenne	0.002777777777777778
69179	soyouz	0.002777777777777778
69179	premier	0.019444444444444445
69179	avoir	0.005555555555555556
69179	lieu	0.002777777777777778
69179	octobre	0.002777777777777778
69179	marqu	0.002777777777777778
69179	aboutissement	0.002777777777777778
69179	neuf	0.002777777777777778
69179	développement	0.005555555555555556
69179	conduire	0.002777777777777778
69179	partenaire	0.002777777777777778
69179	industriel	0.002777777777777778
69179	soutien	0.002777777777777778
69179	agence	0.002777777777777778
69179	spatial	0.002777777777777778
69179	italien	0.002777777777777778
69179	asi	0.005555555555555556
69179	français	0.002777777777777778
69179	cnes	0.011111111111111112
69179	projet	0.008333333333333333
69179	auquel	0.002777777777777778
